,Date,Symbol,_id,close,exchange,frequency,high,industry,logo_url,low,open,processing_time,sector,sentiment_change,st_id,title,trending,trending_score,utcDate,volume,volume_change,vwap,watchlist_count,watchlist_member,watchlist_number
57,2020-06-03 07:42:00 -04:00,FB,5ed78c88d443fd5e82a9266c,232.15,NASDAQ,1m,232.25,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.15,232.21,0.7485859394073486,Technology,1.06,7871,Facebook,False,1.0752,2020-06-03 07:42:00.820,400.0,-2.12,,276381,True,1.0
58,2020-06-03 07:45:01 -04:00,FB,5ed78d3dd443fd5e82a929e7,232.15,NASDAQ,1m,232.15,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.13,232.15,0.71470046043396,Technology,1.06,7871,Facebook,False,1.0752,2020-06-03 07:45:01.208,1142.0,-2.12,,276381,True,1.0
59,2020-06-03 07:46:01 -04:00,FB,5ed78d79d443fd5e82a92b10,232.3,NASDAQ,1m,232.3,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.3,232.3,0.8666424751281738,Technology,1.06,7871,Facebook,False,1.0752,2020-06-03 07:46:01.273,100.0,-2.12,,276381,True,1.0
60,2020-06-03 07:48:01 -04:00,FB,5ed78df1d443fd5e82a92d62,232.38,NASDAQ,1m,232.38,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.38,232.38,0.7488768100738525,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 07:48:01.241,100.0,-2.12,,276381,True,1.0
61,2020-06-03 07:50:01 -04:00,FB,5ed78e69d443fd5e82a92fb4,232.19,NASDAQ,1m,232.19,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.19,232.19,0.641977071762085,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 07:50:01.086,100.0,-2.12,,276381,True,1.0
62,2020-06-03 07:56:00 -04:00,FB,5ed78fd0d443fd5e82a936aa,232.34,NASDAQ,1m,232.34,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.34,232.34,0.658682107925415,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 07:56:00.824,200.0,-2.12,,276381,True,1.0
63,2020-06-03 07:58:00 -04:00,FB,5ed79048d443fd5e82a938fc,232.35,NASDAQ,1m,232.35,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.35,232.35,0.65447998046875,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 07:58:00.729,130.0,-2.12,,276381,True,1.0
64,2020-06-03 07:59:01 -04:00,FB,5ed79085d443fd5e82a93a25,232.4,NASDAQ,1m,232.4,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.4,232.4,0.7000200748443604,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 07:59:01.630,788.0,-2.12,,276381,True,1.0
65,2020-06-03 08:00:01 -04:00,FB,5ed790c1d443fd5e82a93b4e,232.02,NASDAQ,1m,232.75,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,231.6,232.25,0.7105367183685303,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:00:01.534,0.0,-2.12,,276381,True,1.0
66,2020-06-03 08:01:01 -04:00,FB,5ed790fdd443fd5e82a93c77,232.21,NASDAQ,1m,232.21,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.21,232.21,0.9607806205749512,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:01:01.693,147.0,-2.12,,276381,True,1.0
67,2020-06-03 08:03:06 -04:00,FB,5ed7917ad443fd5e82a93ec9,232.16,NASDAQ,1m,232.16,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.16,232.16,5.2982118129730225,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:03:06.212,200.0,-2.12,,276381,True,1.0
68,2020-06-03 08:04:01 -04:00,FB,5ed791b1d443fd5e82a93ff2,232.15,NASDAQ,1m,232.17,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.15,232.16,0.6218204498291016,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:04:01.014,947.0,-2.12,,276381,True,1.0
69,2020-06-03 08:06:00 -04:00,FB,5ed79228d443fd5e82a94244,232.0,NASDAQ,1m,232.04,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.0,232.04,0.8071057796478271,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:06:00.842,1675.0,-2.12,,276381,True,1.0
70,2020-06-03 08:07:00 -04:00,FB,5ed79264d443fd5e82a9436d,231.93,NASDAQ,1m,231.93,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,231.93,231.93,0.6402816772460938,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:07:00.674,100.0,-2.12,,276381,True,1.0
71,2020-06-03 08:08:01 -04:00,FB,5ed792a1d443fd5e82a94496,231.9,NASDAQ,1m,231.9,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,231.9,231.9,0.8597421646118164,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:08:01.733,100.0,-2.12,,276381,True,1.0
72,2020-06-03 08:09:01 -04:00,FB,5ed792ddd443fd5e82a945bf,231.77,NASDAQ,1m,231.7701,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,231.77,231.7701,0.7683625221252441,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:09:01.699,250.0,-2.12,,276381,True,1.0
73,2020-06-03 08:10:01 -04:00,FB,5ed79319d443fd5e82a946e8,231.94,NASDAQ,1m,231.94,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,231.94,231.94,0.7592642307281494,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:10:01.653,100.0,-2.12,,276381,True,1.0
74,2020-06-03 08:11:01 -04:00,FB,5ed79355d443fd5e82a94811,231.95,NASDAQ,1m,231.95,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,231.65,231.65,0.6448843479156494,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:11:01.488,700.0,-2.12,,276381,True,1.0
75,2020-06-03 08:12:01 -04:00,FB,5ed79391d443fd5e82a9493a,232.0,NASDAQ,1m,232.0,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.0,232.0,0.6187479496002197,Technology,1.06,7871,Facebook,False,1.16129,2020-06-03 08:12:01.303,367.0,-2.12,,276381,True,1.0
76,2020-06-03 08:15:00 -04:00,FB,5ed79444d443fd5e82a94cb5,232.16,NASDAQ,1m,232.16,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.1,232.1,0.8419334888458252,Technology,1.06,7871,Facebook,False,2.60434,2020-06-03 08:15:00.970,800.0,-2.12,,276394,True,1.0
77,2020-06-03 08:16:00 -04:00,FB,5ed79480d443fd5e82a94dde,232.1,NASDAQ,1m,232.1,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.1,232.1,0.7332994937896729,Technology,1.06,7871,Facebook,False,2.60434,2020-06-03 08:16:00.895,180.0,-2.12,,276394,True,1.0
78,2020-06-03 08:17:00 -04:00,FB,5ed794bcd443fd5e82a94f07,232.25,NASDAQ,1m,232.25,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.2486,232.2486,0.7980144023895264,Technology,1.06,7871,Facebook,False,2.60434,2020-06-03 08:17:00.884,360.0,-2.12,,276394,True,1.0
79,2020-06-03 08:18:00 -04:00,FB,5ed794f8d443fd5e82a95030,232.2,NASDAQ,1m,232.2,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.2,232.2,0.6402125358581543,Technology,1.06,7871,Facebook,False,2.60434,2020-06-03 08:18:00.714,100.0,-2.12,,276394,True,1.0
80,2020-06-03 08:21:01 -04:00,FB,5ed795add443fd5e82a953a8,232.15,NASDAQ,1m,232.15,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.15,232.15,0.8600504398345947,Technology,1.06,7871,Facebook,False,2.60434,2020-06-03 08:21:01.442,395.0,-2.12,,276394,True,1.0
81,2020-06-03 08:25:01 -04:00,FB,5ed7969dd443fd5e82a95848,232.13,NASDAQ,1m,232.13,Internet Information Providers,http://logos.xignite.com/NASDAQGS/00076277.gif,232.03,232.03,1.0947964191436768,Technology,1.03,7871,Facebook,False,2.73902,2020-06-03 08:25:01.367,200.0,-2.29,,276394,True,1.0
