Predicted Close Value,Actual Close Value
229.7328826427106,229.73
237.36810345778744,237.1246
230.94887593106162,230.96
229.1255396998023,229.15
229.4399385627789,229.4056
219.84540292847925,219.75
230.48608361623909,230.52
216.13102637874462,216.25
220.0635277813453,220.06
238.30231089109742,238.3
219.75142246698934,219.7
227.00306477595495,227.0
230.95262916986698,230.98
229.20291800191185,229.2
230.39160613883413,230.47
227.24304876424117,227.24
209.15449328527438,209.1999
230.98191093663476,231.0
230.25197886291124,230.29
238.1525750870615,238.17
230.05009769934492,230.0
218.87672722433317,218.89
226.74405254238923,226.75
234.64820548864313,234.61
236.0524610009142,236.05
207.61083131638722,207.7
234.48543067128074,234.49
235.12055431716618,235.07
224.48543926619504,224.45
235.00994340169362,235.21
225.03927463054288,225.1
229.19953777080266,229.1
233.2956821426601,233.3
227.13305610294333,227.13
239.10904776456084,239.13
236.10835959925,236.0399
225.62041421046104,225.6
219.2588488301717,219.12
210.7778842563687,210.69
233.4026377969206,233.4
236.5080068578823,236.51
207.7927418367115,207.8
228.78689925308896,228.9
220.0252590252749,219.93
230.198037655934,230.12
230.52944810336362,230.58
215.55766412596262,215.67
224.82303813572335,224.84
230.95494820755093,230.95
229.88703291882265,229.92
226.6673473377221,226.57
239.89756259580022,239.9
218.98441739848357,218.89
236.41134316189488,236.3004
230.07831733682883,229.98
210.04137326645537,210.09
225.33211579909835,225.35
234.27805773262207,234.35
229.34724797548537,229.4
233.89218324875938,233.8
230.74962472990487,230.78
236.291384597502,236.225
240.38217212291124,240.38
229.14292200484033,229.14
226.9873600257019,226.98
225.20318486380833,225.2
226.2952442887091,226.48
230.5226788190867,230.55
228.40297137429116,228.4
235.53249569296074,235.53
219.5836192142995,219.6
219.55989000895477,219.72
229.9169907318122,229.94
230.13554532845717,230.15
215.92543643881675,215.97
220.25351510540523,220.25
231.01997357580842,231.0
242.74685621680348,242.825
228.06944014346476,228.08
234.02406908240891,234.1
216.56734070675958,216.5
229.50971266984894,229.62
235.02377969950155,235.53
228.68295269395844,228.68
231.8563223647457,231.9
229.40290465881708,229.4
235.96246700530688,235.96
239.90220414633882,239.9
237.65367231166775,237.68
236.8901453317586,236.99
224.92026960734734,224.73
219.56913987482739,219.68
233.4585363952564,233.5
223.6229461143271,223.61
234.81918980588702,234.95
231.61011244225847,231.5
235.99177320881114,236.03
229.69824309363622,229.7
235.88461692056552,235.97
220.3035117696315,220.3
237.99768935520103,238.0
236.05435157627056,236.125
229.43290265735283,229.43
225.62315684330923,225.62
238.83595454822373,238.75
219.12129068018749,219.07
213.78798049042462,213.7439
234.92184111919767,234.88
236.148356930631,236.19
238.65658145611897,238.67
212.92547504132742,212.9
228.5729600326606,228.57
235.33007778009005,235.295
226.40310480523942,226.4
234.38824332830296,234.3698
237.4256206108488,237.48
225.03097896834245,225.3
229.28316685331689,229.21
235.40165450219996,235.41
234.16258709316025,234.16
209.87604885777577,209.99
236.8057615695155,236.67
219.7535484631423,219.75
239.37601370591128,239.39
240.1117875024908,240.14
230.183066623844,230.22
230.89495394806474,230.91
238.02218112647463,237.84
234.72992084051583,234.81
233.91115616834043,233.945
232.2432218265711,232.51
236.09038651351284,236.1033
231.20278457096367,231.2
224.04419689965243,223.93
232.27876188997482,232.38
226.3213527429913,226.2
235.07494849000634,235.09
229.26809970132493,229.29
230.281067588148,230.26
237.2787654826946,237.3
236.38164806263268,236.35
236.5024309789508,236.5
226.27083288852793,226.34
225.23389909411216,225.24
228.64299040435412,228.64
228.6229566968869,228.62
218.0066087758012,218.18
230.91134243383365,230.6699
230.4678650491858,230.54
235.96604816414703,236.01
239.130845752869,239.09
232.28520637833122,232.1405
235.42329789693792,235.38
229.79361583311595,229.76
232.2370691789894,232.2
239.0733845341635,239.19
235.5198681352912,235.53
236.73676895935586,236.7
230.46769296922068,230.27
240.07898305055096,240.1
238.87819402136708,238.78
230.4928319389503,230.49
226.13331933511915,226.05
235.84269075184594,235.9299
229.97627223470107,229.94
226.0031314914291,226.0
231.93057409799766,232.06
231.2899573002158,231.25
237.16904529816168,237.23
225.70301961165237,225.62
230.73281592723646,230.73
236.19548866778513,236.2
230.24523054020014,230.37
216.2537819673017,216.25
236.28244565635515,236.28
225.72191689837132,225.72
237.45236759925038,237.45
236.62093724864584,236.53
219.87805719787815,219.73
218.16975218983052,218.12
214.27993399159055,214.16
242.3034607006473,242.3875
218.23407961444184,218.36
219.1977076592801,219.15
230.37283994480717,230.37
235.68877745697043,235.8
227.14673271453083,227.11
226.25973124085266,226.29
225.64315550899974,225.64
233.60166633064404,233.34
229.33498553931204,229.43
235.19251837622193,235.19
220.70348508344188,220.7
230.98251102279343,230.99
239.773871449081,240.0
219.0888173128122,219.02
232.96266715172922,232.96
235.9626617844232,235.9
238.02809439836452,238.0
236.39901553894742,236.3049
234.82689638591143,234.89
235.0694168901491,235.26
230.84704750547445,230.79
232.68858776617145,232.67
212.59242160243573,212.6
229.82968610814112,229.81
236.19563419113098,236.0598
223.93418327678873,223.925
226.3131108096321,226.31
236.31244365489093,236.31
230.0825151323643,230.0
220.39638817870602,220.38
220.58122118750262,220.48
237.34050660561334,237.57
229.25361301064777,229.2
225.35743713357738,225.18
219.87856982847134,219.89
229.50289798726962,229.5
227.6107286452971,227.66
213.23613214333764,213.26
229.7028846441748,229.7
236.86240696138015,236.86
230.2528479506641,230.25
224.5354359304214,224.5
237.98020624389622,238.01
238.5764356749575,238.66
230.03721595303244,230.0
209.52724101702142,209.25
226.0289727005985,226.0844
218.0881320220014,218.13
238.21467959389102,238.31
233.66262045089732,233.66
229.76814497709483,229.87
234.1977266771865,234.345
228.95651583962066,229.0
236.53555239840387,236.5102
229.2669196888464,229.21
228.41675451949783,228.46
219.18664793473644,219.0
233.0026644831102,233.0
229.0029313450067,229.0
229.96822508045824,229.97
214.55389538360774,214.55
228.90293801655415,228.9
237.67026537365396,237.7
225.5538646697947,225.33
226.45310146946568,226.45
218.09165203372956,218.0
213.00399879259257,213.0
224.61235513818525,224.65
230.6296327357618,230.66
236.2069017081153,236.155
224.6532215573191,224.65
237.816316036338,237.66
232.61965677105306,232.5
230.55362280129688,230.68
221.55565570410002,221.52
235.72501866417943,235.725
215.8802534050943,215.96
222.85889594418094,222.8
230.65715536545807,230.61
228.80294468810158,228.8
236.3024443220457,236.3
235.41403401984115,235.36
239.12643742940756,239.08
238.2146988178714,238.1
230.2528479506641,230.25
220.06863752362366,219.95
236.39697257063716,236.415
230.93162872027779,230.8
229.46301947494186,229.4
237.48509515526857,237.52
229.43821709900317,229.4899
226.3831061395489,226.38
225.91816686700764,225.9
230.86482057993922,230.82
234.9107886233941,234.44
235.60249102287753,235.6
235.67629900112638,235.64
230.01145246040753,230.0
220.00217969183007,219.96
219.47393574014197,219.47
224.56764029620246,224.52
213.31165733552635,213.31
230.32956104153124,230.57
220.71178110303046,220.94
219.20770699212537,219.18
224.5985519790665,225.1
