,Date,Symbol,_id,close,exchange,frequency,high,industry,logo_url,low,open,processing_time,sector,sentiment_change,st_id,title,trending,trending_score,utcDate,volume,volume_change,vwap,watchlist_count,watchlist_member,watchlist_number
0,2020-06-03 04:27:00 -04:00,AMZN,5ed75ed4d443fd5e82a84445,2477.0,NASDAQ,1m,2477.0,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2477.0,2477.0,0.7148261070251465,Services,1.56,864,Amazon.com Inc.,False,3.11564,2020-06-03 04:27:00.839,100.0,-2.1,,283611,True,1.0
1,2020-06-03 06:01:00 -04:00,AMZN,5ed774dcd443fd5e82a8b153,2480.0,NASDAQ,1m,2480.0,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2480.0,2480.0,0.7059633731842041,Services,1.59,864,Amazon.com Inc.,False,2.7212,2020-06-03 06:01:00.954,182.0,-2.37,,283607,True,1.0
2,2020-06-03 06:03:01 -04:00,AMZN,5ed77555d443fd5e82a8b3a5,2479.69,NASDAQ,1m,2479.69,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2479.69,2479.69,0.697352409362793,Services,1.59,864,Amazon.com Inc.,False,2.7212,2020-06-03 06:03:01.652,104.0,-2.37,,283607,True,1.0
3,2020-06-03 06:04:01 -04:00,AMZN,5ed77591d443fd5e82a8b4ce,2479.5,NASDAQ,1m,2479.5,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2479.5,2479.5,0.6642477512359619,Services,1.59,864,Amazon.com Inc.,False,2.7212,2020-06-03 06:04:01.501,178.0,-2.37,,283607,True,1.0
4,2020-06-03 07:07:01 -04:00,AMZN,5ed78455d443fd5e82a8fde5,2482.0,NASDAQ,1m,2482.0,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2482.0,2482.0,0.7553737163543701,Services,1.48,864,Amazon.com Inc.,False,2.73879,2020-06-03 07:07:01.214,200.0,-2.44,,283618,True,1.0
5,2020-06-03 07:33:02 -04:00,AMZN,5ed78a6ed443fd5e82a91c0f,2480.25,NASDAQ,1m,2480.25,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2480.25,2480.25,1.2635583877563477,Services,1.6,864,Amazon.com Inc.,False,0.398423,2020-06-03 07:33:02.152,200.0,-2.51,,283618,True,1.0
6,2020-06-03 07:34:01 -04:00,AMZN,5ed78aa9d443fd5e82a91d38,2480.0,NASDAQ,1m,2480.0,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2480.0,2480.0,0.9185245037078857,Services,1.6,864,Amazon.com Inc.,False,0.398423,2020-06-03 07:34:01.253,200.0,-2.51,,283618,True,1.0
7,2020-06-03 07:40:00 -04:00,AMZN,5ed78c10d443fd5e82a9242e,2479.06,NASDAQ,1m,2479.7,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2479.06,2479.7,0.7964141368865967,Services,1.6,864,Amazon.com Inc.,False,0.398423,2020-06-03 07:40:00.883,200.0,-2.51,,283618,True,1.0
8,2020-06-03 07:41:00 -04:00,AMZN,5ed78c4cd443fd5e82a92557,2480.0,NASDAQ,1m,2480.0,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2480.0,2480.0,0.8223376274108887,Services,1.6,864,Amazon.com Inc.,False,-0.178881,2020-06-03 07:41:00.886,100.0,-2.51,,283618,True,1.0
9,2020-06-03 08:00:01 -04:00,AMZN,5ed790c1d443fd5e82a93b62,2480.0,NASDAQ,1m,2484.8,Catalog & Mail Order Houses,http://logos.xignite.com/NASDAQGS/00038226.gif,2478.5,2484.8,0.7206368446350098,Services,1.6,864,Amazon.com Inc.,False,-0.0769182,2020-06-03 08:00:01.544,0.0,-2.51,,283628,True,1.0
