Predicted Close Value,Actual Close Value
2734.4690885589002,2734.32
2477.7744711700066,2478.34
2528.0328319961386,2527.3797
2578.441090124211,2578.81
2673.6803752562037,2670.98
2622.500177629386,2621.16
2480.0013414200034,2480.07
2743.2592876699664,2742.93
2737.348884810856,2737.4
2642.096810265603,2641.33
2773.1970599274077,2773.0
2468.52376378064,2468.49
2727.3738454294294,2726.76
2535.335521474243,2535.61
2498.792246378985,2498.0
2648.748515091166,2647.19
2592.815864201013,2592.91
2490.342329132611,2492.29
2602.013660800722,2601.4177
2598.7888796020857,2598.78
2612.559687287781,2611.9201
2729.0500308349915,2728.0
2693.6564696215937,2694.53
2488.234477238537,2488.52
2750.462537544903,2750.74
2724.113020228541,2725.55
2748.2489147769534,2748.47
2605.0861437481535,2605.0
2599.036168016526,2597.69
2612.304976074069,2612.45
2485.707543391162,2485.55
2596.644999456696,2596.74
2507.2191724290064,2506.45
2649.1868984198977,2649.3
2749.311678754382,2747.5
2543.495083446773,2544.8
2737.8877462587134,2738.0
2493.9243903497527,2492.26
2727.9785259173527,2727.72
2690.10389337347,2690.22
2606.544352631366,2607.9885
2476.7254730125705,2477.0
2547.764884973423,2548.36
2613.1453405767643,2614.0
2596.6843297540304,2596.8
2485.4901018778883,2485.56
2569.22205381451,2569.2
2479.9913436778215,2480.06
2650.5067154987637,2650.36
2679.7879250606507,2680.31
2740.099173266292,2740.24
2719.3293634567367,2719.7
2512.923906425131,2513.0
2505.1107551886885,2505.58
2608.17529956129,2607.47
2480.8380331819794,2481.24
2691.301757732856,2690.93
2704.050099604995,2704.04
2569.007493853522,2568.4423
2725.8375872955894,2725.62
2734.1935795170466,2735.44
2481.5500840525074,2481.71
2683.980708858531,2683.63
2651.5825927464566,2651.69
2743.2639240323097,2742.52
2654.1189040858553,2654.47
2523.5155819156726,2523.35
2531.7084693576808,2530.967
2670.318524858433,2670.98
2741.9752613457376,2743.01
2602.2928999851897,2602.54
2566.2347407956954,2563.7856
2602.249493735725,2602.24
2547.7594958832897,2547.06
2592.280089068578,2591.0
2657.1734681971907,2657.45
2736.9547344901575,2735.48
2441.6807313167014,2440.4
2599.8009826292205,2599.01
2523.981409278357,2524.06
2611.101734651781,2611.2
2482.7561842779132,2482.76
2491.2929568430845,2489.98
2562.5746801847067,2562.83
2741.585752786266,2740.96
2471.0510574831055,2471.44
2747.2165572874424,2746.68
2772.645252827567,2772.78
2467.9211198974085,2467.66
2779.997994507915,2780.74
2523.0916102241645,2523.17
2561.1189479804516,2560.62
2689.79089759869,2689.94
2600.0021473904912,2600.22
2523.918608535133,2523.0
2577.8634034269458,2578.2119
2762.09553181727,2761.5
2677.5850992300693,2677.27
2512.091497892681,2512.32
2475.2597689401878,2475.22
2475.3218210088557,2475.25
2650.478896219368,2650.8
2614.022662367342,2613.605
2462.4288350518386,2462.33
2756.479758065875,2757.11
2731.620138689613,2731.82
2599.679179406648,2599.7
2479.9689735905117,2480.0
2612.798047465742,2613.0
2539.087160315321,2539.54
2541.100593783739,2541.0
2568.511841585798,2567.16
2641.181975140492,2641.535
2612.800993235191,2613.23
2694.136939925096,2693.03
2748.363550985523,2749.23
2747.421050225622,2747.93
2655.634349248812,2656.6408
2470.633676327089,2470.17
2713.205365506554,2712.96
2613.1112808303515,2613.21
2639.9952095575877,2640.1
2587.119354031737,2587.2
2714.0745568980965,2713.26
2656.843629527197,2654.8511
2613.7069099347736,2614.055
2486.4114245049004,2486.16
2586.4829402748815,2585.14
2528.140807141016,2527.0
2747.043153735966,2747.3563
2469.9143429308656,2470.005
2673.0836686029315,2672.72
2515.7338612578965,2515.41
2737.0754984637088,2737.12
2731.4380903392794,2730.62
2745.7529954884417,2746.62
2748.8706219189135,2749.0
2652.4143366273906,2652.19
2739.0790732280366,2739.23
2538.785644188659,2538.59
2494.250682862271,2494.57
2467.8511863961285,2468.17
2542.1952717189724,2542.31
2657.0522924067227,2656.61
2692.9832431218692,2693.1
2523.0202585239927,2523.03
2649.8197069332364,2649.5901
2608.9022313717546,2609.0
2525.5411144333953,2524.8794
2547.6701169497155,2547.85
2487.410232595027,2487.345
2707.894388222447,2708.48
2472.3882377327122,2472.85
2549.4921013052763,2550.0
2773.406131152054,2773.07
2736.251861407518,2735.84
2467.502726181931,2467.87
2662.476161766579,2662.6059999999998
2653.872075706121,2653.98
2482.930679879312,2483.0
2737.1064872292277,2736.9
2690.003915951651,2690.12
2659.2957839969163,2658.5
2692.237614246884,2691.91
2618.167746493021,2618.53
2644.799639853872,2644.5216
2738.602739834336,2739.08
2538.5443789707942,2538.29
2468.444076859772,2468.4
2732.3757517201825,2732.95
2474.8794849722335,2475.0
2675.4132579366005,2675.48
2589.8165415464305,2589.91
2517.317080103784,2516.0
2538.9180360981745,2539.0
2607.965774495849,2608.37
2644.691934795782,2644.0
2608.682620192034,2609.0
2639.3929725377457,2639.4
2462.0475325939688,2463.12
2750.420250363763,2750.28
