,Date,Symbol,_id,close,exchange,frequency,high,industry,logo_url,low,open,processing_time,sector,sentiment_change,st_id,title,trending,trending_score,utcDate,volume,volume_change,vwap,watchlist_count,watchlist_member,watchlist_number
0,2020-06-03 04:00:01 -04:00,AAPL,5ed75881d443fd5e82a824e5,324.3,NASDAQ,1m,324.9,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.3,324.5,0.6899909973144531,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:00:01.349,761.0,-3.79,,399699,True,1.0
1,2020-06-03 04:02:01 -04:00,AAPL,5ed758f9d443fd5e82a82739,324.99,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.5,324.5,0.7386970520019531,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:02:01.159,1960.0,-3.79,,399699,True,1.0
2,2020-06-03 04:03:01 -04:00,AAPL,5ed75935d443fd5e82a82863,324.99,NASDAQ,1m,324.99,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.99,324.99,0.8229429721832275,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:03:01.167,100.0,-3.79,,399699,True,1.0
3,2020-06-03 04:04:01 -04:00,AAPL,5ed75971d443fd5e82a8298d,324.99,NASDAQ,1m,324.99,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.99,324.99,0.6997551918029785,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:04:01.055,697.0,-3.79,,399699,True,1.0
4,2020-06-03 04:07:01 -04:00,AAPL,5ed75a25d443fd5e82a82d0b,324.6,NASDAQ,1m,324.6,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.6,324.6,0.5685243606567383,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:07:01.439,200.0,-3.79,,399699,True,1.0
5,2020-06-03 04:08:01 -04:00,AAPL,5ed75a61d443fd5e82a82e35,324.5,NASDAQ,1m,324.6,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.5,324.6,0.737581729888916,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:08:01.360,458.0,-3.79,,399699,True,1.0
6,2020-06-03 04:09:01 -04:00,AAPL,5ed75a9dd443fd5e82a82f5f,324.63,NASDAQ,1m,324.9,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.63,324.9,0.6627955436706543,Technology,-0.69,686,Apple Inc.,False,-1.03658,2020-06-03 04:09:01.212,300.0,-3.79,,399699,True,1.0
7,2020-06-03 04:15:00 -04:00,AAPL,5ed75c04d443fd5e82a8365a,324.6,NASDAQ,1m,324.6,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.6,324.6,0.8403007984161377,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:15:00.846,200.0,-3.71,,399699,True,1.0
8,2020-06-03 04:16:00 -04:00,AAPL,5ed75c40d443fd5e82a83783,324.6,NASDAQ,1m,324.6,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.6,324.6,0.8644256591796875,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:16:00.894,565.0,-3.71,,399699,True,1.0
9,2020-06-03 04:22:01 -04:00,AAPL,5ed75da9d443fd5e82a83e79,324.75,NASDAQ,1m,324.75,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.75,324.75,0.690554141998291,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:22:01.161,464.0,-3.71,,399699,True,1.0
10,2020-06-03 04:25:01 -04:00,AAPL,5ed75e5dd443fd5e82a841f4,324.83,NASDAQ,1m,324.85,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.83,324.85,0.6447818279266357,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:25:01.080,200.0,-3.71,,399699,True,1.0
11,2020-06-03 04:26:00 -04:00,AAPL,5ed75e98d443fd5e82a8431d,325.0,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.98,324.98,0.7071254253387451,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:26:00.975,590.0,-3.71,,399699,True,1.0
12,2020-06-03 04:28:00 -04:00,AAPL,5ed75f10d443fd5e82a8456f,325.49,NASDAQ,1m,325.49,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.49,325.49,0.7793991565704346,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:28:00.804,600.0,-3.71,,399699,True,1.0
13,2020-06-03 04:34:01 -04:00,AAPL,5ed76079d443fd5e82a84c65,325.49,NASDAQ,1m,325.49,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.49,325.49,0.6166846752166748,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:34:01.056,166.0,-3.71,,399699,True,1.0
14,2020-06-03 04:36:01 -04:00,AAPL,5ed760f1d443fd5e82a84eb7,325.65,NASDAQ,1m,325.65,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.43,325.43,0.9421508312225342,Technology,-0.56,686,Apple Inc.,False,-1.61819,2020-06-03 04:36:01.248,900.0,-3.71,,399699,True,1.0
15,2020-06-03 04:48:01 -04:00,AAPL,5ed763c1d443fd5e82a85ca3,325.1,NASDAQ,1m,325.11,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.1,325.11,0.6989650726318359,Technology,-0.56,686,Apple Inc.,False,-1.46636,2020-06-03 04:48:01.556,1643.0,-3.71,,399699,True,1.0
16,2020-06-03 05:01:01 -04:00,AAPL,5ed766cdd443fd5e82a86bb8,325.38,NASDAQ,1m,325.38,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.38,325.38,0.7489542961120605,Technology,-0.56,686,Apple Inc.,False,-1.63253,2020-06-03 05:01:01.040,200.0,-3.71,,399705,True,1.0
17,2020-06-03 05:11:01 -04:00,AAPL,5ed76925d443fd5e82a87752,325.1,NASDAQ,1m,325.1,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.1,325.1,0.824305534362793,Technology,-0.48,686,Apple Inc.,False,-1.10518,2020-06-03 05:11:01.396,1276.0,-3.61,,399705,True,1.0
18,2020-06-03 05:16:01 -04:00,AAPL,5ed76a51d443fd5e82a87d1f,325.29,NASDAQ,1m,325.29,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.28,325.28,0.8355569839477539,Technology,-0.48,686,Apple Inc.,False,-1.10518,2020-06-03 05:16:01.546,300.0,-3.61,,399705,True,1.0
19,2020-06-03 05:29:00 -04:00,AAPL,5ed76d5cd443fd5e82a88c34,325.49,NASDAQ,1m,325.49,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.49,325.49,0.7140069007873535,Technology,-0.48,686,Apple Inc.,False,-1.10518,2020-06-03 05:29:00.844,100.0,-3.61,,399705,True,1.0
20,2020-06-03 05:30:01 -04:00,AAPL,5ed76d99d443fd5e82a88d5d,325.43,NASDAQ,1m,325.43,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.43,325.43,1.1467666625976562,Technology,-0.48,686,Apple Inc.,False,-1.10518,2020-06-03 05:30:01.168,300.0,-3.61,,399705,True,1.0
21,2020-06-03 05:39:01 -04:00,AAPL,5ed76fb5d443fd5e82a897ce,325.43,NASDAQ,1m,325.43,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.43,325.43,0.6349952220916748,Technology,-0.48,686,Apple Inc.,False,-1.10518,2020-06-03 05:39:01.420,489.0,-3.61,,399705,True,1.0
22,2020-06-03 05:42:01 -04:00,AAPL,5ed77069d443fd5e82a89b49,325.49,NASDAQ,1m,325.49,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.49,325.49,0.6820411682128906,Technology,-0.48,686,Apple Inc.,False,-1.44878,2020-06-03 05:42:01.213,200.0,-3.61,,399705,True,1.0
23,2020-06-03 06:00:01 -04:00,AAPL,5ed774a1d443fd5e82a8b02b,325.04,NASDAQ,1m,325.04,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.04,325.04,0.6683745384216309,Technology,-0.48,686,Apple Inc.,False,-1.28108,2020-06-03 06:00:01.066,115.0,-3.61,,399719,True,1.0
24,2020-06-03 06:01:00 -04:00,AAPL,5ed774dcd443fd5e82a8b154,325.03,NASDAQ,1m,325.03,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.03,325.03,0.706535816192627,Technology,-0.48,686,Apple Inc.,False,-1.28108,2020-06-03 06:01:00.955,300.0,-3.61,,399719,True,1.0
25,2020-06-03 06:04:01 -04:00,AAPL,5ed77591d443fd5e82a8b4cf,325.1,NASDAQ,1m,325.1,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.1,325.1,0.6649081707000732,Technology,-0.48,686,Apple Inc.,False,-1.28108,2020-06-03 06:04:01.502,100.0,-3.61,,399719,True,1.0
26,2020-06-03 06:05:01 -04:00,AAPL,5ed775cdd443fd5e82a8b5f8,325.0,NASDAQ,1m,325.03,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.0,325.03,0.6858747005462646,Technology,-0.48,686,Apple Inc.,False,-1.28108,2020-06-03 06:05:01.372,641.0,-3.61,,399719,True,1.0
27,2020-06-03 06:06:01 -04:00,AAPL,5ed77609d443fd5e82a8b721,325.0,NASDAQ,1m,325.01,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.0,325.0,0.7336714267730713,Technology,-0.48,686,Apple Inc.,False,-1.28108,2020-06-03 06:06:01.240,2134.0,-3.61,,399719,True,1.0
28,2020-06-03 06:07:01 -04:00,AAPL,5ed77645d443fd5e82a8b84a,325.0,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.0,325.0,0.7104570865631104,Technology,-0.48,686,Apple Inc.,False,-1.28108,2020-06-03 06:07:01.136,343.0,-3.61,,399719,True,1.0
29,2020-06-03 06:12:01 -04:00,AAPL,5ed77771d443fd5e82a8be17,325.2,NASDAQ,1m,325.2,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.2,325.2,0.7551546096801758,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:12:01.129,200.0,-3.75,,399719,True,1.0
30,2020-06-03 06:13:01 -04:00,AAPL,5ed777add443fd5e82a8bf40,325.25,NASDAQ,1m,325.25,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.2,325.2,0.8503272533416748,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:13:01.143,200.0,-3.75,,399719,True,1.0
31,2020-06-03 06:17:01 -04:00,AAPL,5ed7789dd443fd5e82a8c3e4,325.0,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.0,325.0,0.8368260860443115,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:17:01.761,200.0,-3.75,,399719,True,1.0
32,2020-06-03 06:18:02 -04:00,AAPL,5ed778dad443fd5e82a8c50d,325.0,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.0,325.0,1.7384679317474365,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:18:02.686,100.0,-3.75,,399719,True,1.0
33,2020-06-03 06:19:01 -04:00,AAPL,5ed77915d443fd5e82a8c636,325.0,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.0,325.0,0.6531679630279541,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:19:01.523,245.0,-3.75,,399719,True,1.0
34,2020-06-03 06:22:01 -04:00,AAPL,5ed779c9d443fd5e82a8c9b1,324.93,NASDAQ,1m,324.93,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.93,324.93,0.7448201179504395,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:22:01.337,380.0,-3.75,,399719,True,1.0
35,2020-06-03 06:23:01 -04:00,AAPL,5ed77a05d443fd5e82a8cada,324.93,NASDAQ,1m,324.93,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.93,324.93,0.6897039413452148,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:23:01.204,300.0,-3.75,,399719,True,1.0
36,2020-06-03 06:26:00 -04:00,AAPL,5ed77ab8d443fd5e82a8ce55,325.0,NASDAQ,1m,325.0,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.9,324.9,0.6993787288665771,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:26:00.916,1913.0,-3.75,,399719,True,1.0
37,2020-06-03 06:35:01 -04:00,AAPL,5ed77cd5d443fd5e82a8d8c6,325.26,NASDAQ,1m,325.26,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,324.99,325.0,0.7074704170227051,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:35:01.687,3852.0,-3.75,,399719,True,1.0
38,2020-06-03 06:36:01 -04:00,AAPL,5ed77d11d443fd5e82a8d9ef,325.24,NASDAQ,1m,325.24,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.24,325.24,0.6531829833984375,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:36:01.526,200.0,-3.75,,399719,True,1.0
39,2020-06-03 06:37:01 -04:00,AAPL,5ed77d4dd443fd5e82a8db18,325.2,NASDAQ,1m,325.2,Personal Computers,http://logos.xignite.com/NASDAQGS/00011843.gif,325.2,325.2,0.8437974452972412,Technology,-0.29,686,Apple Inc.,False,0.597859,2020-06-03 06:37:01.549,100.0,-3.75,,399719,True,1.0
